"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_position"	"Answer.left_items"	"Answer.middle_items"	"Answer.right_items"	"Answer.position_chosen"	"Answer.items_chosen"	"Answer.target_frequency"	"Answer.familiarization_cond"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.manip_check_foil"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.scale_and_levels_condition"	"Answer.familiarization_present_in_study"	"Answer.top_question_order"	"Answer.middle_question_order"	"Answer.bottom_question_order"	"Answer.image_version"	"Answer.hand_position"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3RKNTXVS3MYT6LQ644R710AEXBDA4R"	"AMMHCMSVOYFMG"	"Approved"	"Thu Feb 12 11:56:31 PST 2015"	"Wed Feb 11 19:15:36 PST 2015"	"Wed Feb 11 19:16:31 PST 2015"	"Wed Feb 11 19:52:31 PST 2015"	""	""	""	""	"""snowman"""	"""hat"""	"""right"""	"""hat,scarf,"""	"""hat,mittens,"""	"""scarf,mittens,"""	"""right"""	"""scarf,mittens,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""not sure"""	""""""	"""20"""	"""m"""	"8"	"0"	"0"	"1"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3P1L2B7AD1PE6XRSKFV6OCWU8EBLOT"	"A2T3TJEHWXHH7U"	"Approved"	"Thu Feb 12 11:56:51 PST 2015"	"Wed Feb 11 19:15:47 PST 2015"	"Wed Feb 11 19:16:51 PST 2015"	"Wed Feb 11 19:52:31 PST 2015"	""	""	""	""	"""pizza"""	"""olives"""	"""right"""	"""mushrooms,olives,"""	"""olives,peppers,"""	"""mushrooms,peppers,"""	"""middle"""	"""olives,peppers,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""3"""	"""2"""	"""2"""	"""FALSE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What pizza bob wanted based on what he said"""	""""""	"""23"""	"""m"""	"8"	"0"	"2"	"0"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3TS1AR6UQQELLZPXHIB6ID5FLTGF7T"	"A1W0ZV6VZEVN3Y"	"Approved"	"Thu Feb 12 11:57:18 PST 2015"	"Wed Feb 11 19:16:02 PST 2015"	"Wed Feb 11 19:17:18 PST 2015"	"Wed Feb 11 19:52:31 PST 2015"	""	""	""	""	"""Christmas tree"""	"""star"""	"""left"""	"""lights,ornaments,"""	"""lights,star,"""	"""ornaments,star,"""	"""middle"""	"""lights,star,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Christmas trees"""	""""""	"""21"""	"""m"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3CTOC39K37Q1Q1BT082RXBX7E0WJ7Z"	"A2X1AHJ9IDU6MD"	"Approved"	"Thu Feb 12 11:57:43 PST 2015"	"Wed Feb 11 19:16:04 PST 2015"	"Wed Feb 11 19:17:43 PST 2015"	"Wed Feb 11 19:52:31 PST 2015"	""	""	""	""	"""boat"""	"""motor"""	"""left"""	"""cabin,sail,"""	"""sail,motor,"""	"""cabin,motor,"""	"""middle"""	"""sail,motor,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Boats"""	""""""	"""30"""	"""m"""	"8"	"0"	"2"	"0"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3B1NLC6UGZWG55PSOOB50KWCM2MPG9"	"A18HFV4R3DNHOQ"	"Approved"	"Thu Feb 12 11:58:28 PST 2015"	"Wed Feb 11 19:17:27 PST 2015"	"Wed Feb 11 19:18:28 PST 2015"	"Wed Feb 11 19:52:31 PST 2015"	""	""	""	""	"""Christmas tree"""	"""star"""	"""right"""	"""lights,star,"""	"""ornaments,star,"""	"""lights,ornaments,"""	"""middle"""	"""ornaments,star,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Trimming christmas trees"""	"""None"""	"""27"""	"""m"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3IHR8NYAM710TPW8TN94RVZ9WXCP4L"	"A2857EW1VS99ET"	"Approved"	"Thu Feb 12 11:58:54 PST 2015"	"Wed Feb 11 19:17:37 PST 2015"	"Wed Feb 11 19:18:54 PST 2015"	"Wed Feb 11 19:52:32 PST 2015"	""	""	""	""	"""pizza"""	"""peppers"""	"""right"""	"""mushrooms,peppers,"""	"""olives,peppers,"""	"""mushrooms,olives,"""	"""left"""	"""mushrooms,peppers,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""pizza"""	""""""	""""""	"""f"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3LRLIPTPEQ9EKNF9PWEN8HZAUX3AKH"	"AM305FJ5GW6SG"	"Approved"	"Thu Feb 12 12:00:22 PST 2015"	"Wed Feb 11 19:19:02 PST 2015"	"Wed Feb 11 19:20:22 PST 2015"	"Wed Feb 11 19:52:32 PST 2015"	""	""	""	""	"""snowman"""	"""hat"""	"""middle"""	"""hat,scarf,"""	"""scarf,mittens,"""	"""hat,mittens,"""	"""left"""	"""hat,scarf,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Patterns"""	"""no"""	"""28"""	"""f"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"340UGXU9DY1CF7NJU59LARMLHY2UVZ"	"A2F6KWBF4MVIVT"	"Approved"	"Thu Feb 12 12:00:34 PST 2015"	"Wed Feb 11 19:19:14 PST 2015"	"Wed Feb 11 19:20:34 PST 2015"	"Wed Feb 11 19:52:44 PST 2015"	""	""	""	""	"""snowman"""	"""scarf"""	"""right"""	"""scarf,mittens,"""	"""hat,scarf,"""	"""hat,mittens,"""	"""middle"""	"""hat,scarf,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What did Bob say"""	"""n/a"""	"""29"""	"""m"""	"8"	"0"	"0"	"1"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3K4J6M3CXET9I1JQZ5T8AP7HNGMAGE"	"A2BOGSMSUW5FIQ"	"Approved"	"Thu Feb 12 12:01:25 PST 2015"	"Wed Feb 11 19:18:52 PST 2015"	"Wed Feb 11 19:21:25 PST 2015"	"Wed Feb 11 19:52:44 PST 2015"	""	""	""	""	"""sundae"""	"""chocolate"""	"""left"""	"""cherry,whipped cream,"""	"""cherry,chocolate,"""	"""whipped cream,chocolate,"""	"""middle"""	"""cherry,chocolate,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Sundaes"""	"""it said he ate them then said he was going to eat one. Doesnt make sense."""	""""""	"""m"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3WS1NTTKEYC73OPDWJQX3YVSDFB0FF"	"A3KHTVJITDJJ3G"	"Approved"	"Thu Feb 12 12:01:26 PST 2015"	"Wed Feb 11 19:20:31 PST 2015"	"Wed Feb 11 19:21:26 PST 2015"	"Wed Feb 11 19:52:44 PST 2015"	""	""	""	""	"""sundae"""	"""cherry"""	"""right"""	"""cherry,chocolate,"""	"""cherry,whipped cream,"""	"""whipped cream,chocolate,"""	"""left"""	"""cherry,chocolate,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What ice cream bob wanted"""	""""""	"""22"""	"""m"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"304SM51WA34HRGX90JNLUEAQT91SBB"	"A16YHVRI9CPTA0"	"Approved"	"Thu Feb 12 12:01:29 PST 2015"	"Wed Feb 11 19:19:42 PST 2015"	"Wed Feb 11 19:21:29 PST 2015"	"Wed Feb 11 19:52:44 PST 2015"	""	""	""	""	"""Christmas tree"""	"""lights"""	"""left"""	"""ornaments,star,"""	"""lights,ornaments,"""	"""lights,star,"""	"""middle"""	"""lights,ornaments,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Christmas Tree Trimming, and Bob"""	"""No"""	"""47"""	"""M"""	"8"	"0"	"0"	"2"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3K5TEWLKGVB76GSJ0OK7ROYAN3FIVF"	"A2AKBNIYOCV0D4"	"Approved"	"Thu Feb 12 12:01:55 PST 2015"	"Wed Feb 11 19:20:59 PST 2015"	"Wed Feb 11 19:21:55 PST 2015"	"Wed Feb 11 19:52:45 PST 2015"	""	""	""	""	"""pizza"""	"""mushrooms"""	"""left"""	"""olives,peppers,"""	"""mushrooms,olives,"""	"""mushrooms,peppers,"""	"""middle"""	"""mushrooms,olives,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""pizza choice"""	""""""	""""""	""""""	"8"	"0"	"2"	"0"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3M1CVSFP6050VQD421YK43BJT3VAQ9"	"A3KI0DBOGJA4VV"	"Approved"	"Thu Feb 12 12:01:56 PST 2015"	"Wed Feb 11 19:20:53 PST 2015"	"Wed Feb 11 19:21:56 PST 2015"	"Wed Feb 11 19:52:45 PST 2015"	""	""	""	""	"""snowman"""	"""mittens"""	"""middle"""	"""scarf,mittens,"""	"""hat,scarf,"""	"""hat,mittens,"""	"""right"""	"""hat,mittens,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Snowmen"""	"""Nope"""	"""37"""	"""m"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3ITXP059PWJN9ZVLOB02S2T31EASJW"	"AGH3I85SSDFB2"	"Approved"	"Thu Feb 12 12:02:10 PST 2015"	"Wed Feb 11 19:20:44 PST 2015"	"Wed Feb 11 19:22:10 PST 2015"	"Wed Feb 11 19:52:45 PST 2015"	""	""	""	""	"""friend"""	"""mustache"""	"""left"""	"""hat,glasses,"""	"""hat,mustache,"""	"""glasses,mustache,"""	"""right"""	"""glasses,mustache,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Assuming who Bob would visit by the looks of both characters? """	""""""	"""23"""	"""f"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3WOKGM4L71G19126VM9NQS465G1O0O"	"A3OLRWACCCCUTU"	"Approved"	"Thu Feb 12 12:02:59 PST 2015"	"Wed Feb 11 19:21:41 PST 2015"	"Wed Feb 11 19:22:59 PST 2015"	"Wed Feb 11 19:52:45 PST 2015"	""	""	""	""	"""sundae"""	"""cherry"""	"""middle"""	"""cherry,chocolate,"""	"""whipped cream,chocolate,"""	"""cherry,whipped cream,"""	"""middle"""	"""whipped cream,chocolate,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""what sundae he will eat next"""	"""no"""	"""50"""	"""f"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3CFVK00FWLLOHRLOKJ9C7CA3NEIL65"	"A2IFBLO7S1UYTZ"	"Approved"	"Thu Feb 12 12:03:01 PST 2015"	"Wed Feb 11 19:21:37 PST 2015"	"Wed Feb 11 19:23:01 PST 2015"	"Wed Feb 11 19:52:45 PST 2015"	""	""	""	""	"""sundae"""	"""cherry"""	"""left"""	"""whipped cream,chocolate,"""	"""cherry,chocolate,"""	"""cherry,whipped cream,"""	"""left"""	"""whipped cream,chocolate,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""1"""	"""3"""	"""2"""	"""TRUE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""na"""	""""""	"""28"""	"""m"""	"8"	"0"	"2"	"0"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"39LNWE0K4UW7T13JVYA2V2WR9W6IUQ"	"A3A7UBWE6KRS3X"	"Approved"	"Thu Feb 12 12:03:12 PST 2015"	"Wed Feb 11 19:20:53 PST 2015"	"Wed Feb 11 19:23:12 PST 2015"	"Wed Feb 11 19:52:45 PST 2015"	""	""	""	""	"""boat"""	"""sail"""	"""left"""	"""cabin,motor,"""	"""sail,motor,"""	"""cabin,sail,"""	"""right"""	"""cabin,sail,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""boats"""	""""""	"""59"""	"""f"""	"8"	"0"	"2"	"0"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"358010RM5ET4WBHEZAK8UYLPBGJXVU"	"A2WKK0IMRNXA0Z"	"Approved"	"Thu Feb 12 12:03:44 PST 2015"	"Wed Feb 11 19:22:33 PST 2015"	"Wed Feb 11 19:23:44 PST 2015"	"Wed Feb 11 19:52:46 PST 2015"	""	""	""	""	"""sundae"""	"""cherry"""	"""middle"""	"""cherry,whipped cream,"""	"""whipped cream,chocolate,"""	"""cherry,chocolate,"""	"""left"""	"""cherry,whipped cream,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Figuring out what sunday Bob said he was going to eat but all I heard was mumblemumble"""	""""""	"""25"""	"""m"""	"8"	"0"	"1"	"2"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3WETL7AQWT8BIJVL9UV7JK2MRXH35U"	"AV5J6736C79Q"	"Approved"	"Thu Feb 12 12:04:05 PST 2015"	"Wed Feb 11 19:21:25 PST 2015"	"Wed Feb 11 19:24:05 PST 2015"	"Wed Feb 11 19:52:46 PST 2015"	""	""	""	""	"""boat"""	"""motor"""	"""middle"""	"""sail,motor,"""	"""cabin,sail,"""	"""cabin,motor,"""	"""left"""	"""sail,motor,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""language/comprehension"""	""""""	"""19"""	"""m"""	"8"	"0"	"2"	"0"	"1"	"""3"""	"-1"
